ID_Nasabah,Umur,Jenis_Kelamin,Saldo,Produk,Cabang,Tanggal_Pembukaan
3010,66,Laki-laki,22437543,Tabungan,Bandung,2020-01-09
3011,27,Perempuan,4479310,Tabungan,Jakarta Pusat,2021-02-06
3012,54,Laki-laki,18604463,Deposito,Surabaya,2021-10-06
3013,65,Laki-laki,9961431,Deposito,Yogyakarta,2021-08-06
3014,21,Perempuan,18544156,Deposito,Bandung,2020-02-18
3015,27,Laki-laki,9680710,Tabungan,Surabaya,2021-12-31
3016,23,Perempuan,27487786,Tabungan,Yogyakarta,2022-11-06
3017,29,Laki-laki,5055465,Deposito,Bali,2022-03-05
3018,67,Laki-laki,15474958,Tabungan,Bali,2022-10-23
3019,49,Laki-laki,10442752,Deposito,Bandung,2022-10-03
3020,56,Perempuan,26110965,Deposito,Jakarta Pusat,2022-10-03
3021,28,Perempuan,17675345,Deposito,Yogyakarta,2021-06-11
3022,49,Perempuan,7977332,Tabungan,Bali,2022-06-15
3023,27,Perempuan,5631548,Deposito,Bandung,2020-08-01
3024,30,Perempuan,4586136,Deposito,Bandung,2020-07-03
3025,65,Laki-laki,4839547,Tabungan,Bali,2020-02-25
3026,45,Laki-laki,28524859,Deposito,Yogyakarta,2020-08-06
3027,59,Laki-laki,12455493,Deposito,Yogyakarta,2021-11-29
3028,25,Laki-laki,22604691,Deposito,Surabaya,2021-05-22
3029,35,Perempuan,10060368,Deposito,Bali,2022-03-05
3030,67,Perempuan,16947801,Tabungan,Bandung,2022-02-21
3031,67,Perempuan,17673560,Tabungan,Surabaya,2021-01-08
3032,48,Perempuan,23214383,Tabungan,Surabaya,2022-12-24
3033,69,Laki-laki,15861023,Deposito,Bandung,2020-05-23
3034,38,Perempuan,13951001,Deposito,Jakarta Pusat,2020-09-04
3035,41,Perempuan,7489440,Deposito,Bali,2021-08-26
3036,35,Perempuan,17076751,Deposito,Surabaya,2021-11-06
3037,25,Perempuan,9452697,Tabungan,Bali,2021-04-26
3038,65,Perempuan,12791681,Tabungan,Bandung,2022-05-13
3039,54,Laki-laki,13606183,Deposito,Jakarta Pusat,2021-10-20
3040,47,Laki-laki,19979680,Deposito,Yogyakarta,2022-01-23
3041,66,Perempuan,29309290,Tabungan,Surabaya,2020-01-24
3042,65,Laki-laki,18351514,Tabungan,Surabaya,2020-12-24
3043,67,Laki-laki,7382654,Deposito,Jakarta Pusat,2021-11-18
3044,45,Laki-laki,4978250,Tabungan,Jakarta Pusat,2022-12-04
3045,55,Perempuan,15167978,Tabungan,Surabaya,2021-08-14
3046,68,Perempuan,18210654,Tabungan,Surabaya,2022-12-15
3047,68,Perempuan,22594370,Deposito,Bandung,2022-06-16
3048,24,Perempuan,27593002,Deposito,Yogyakarta,2020-02-10
3049,51,Laki-laki,26140060,Tabungan,Jakarta Pusat,2020-06-16
3050,24,Laki-laki,26353037,Deposito,Bali,2020-04-26
3051,68,Perempuan,4562720,Deposito,Yogyakarta,2021-11-20
3052,32,Laki-laki,4021093,Deposito,Jakarta Pusat,2020-11-23
3053,55,Laki-laki,4078253,Tabungan,Jakarta Pusat,2021-04-03
3054,59,Laki-laki,29965953,Tabungan,Surabaya,2022-12-10
3055,25,Laki-laki,12517870,Deposito,Jakarta Pusat,2020-10-11
3056,65,Perempuan,19611846,Deposito,Yogyakarta,2021-02-06
3057,22,Laki-laki,6692760,Deposito,Bandung,2020-02-10
3058,24,Perempuan,8587441,Tabungan,Jakarta Pusat,2022-12-30
3059,31,Perempuan,2578796,Deposito,Surabaya,2020-11-24
3060,62,Laki-laki,19670627,Tabungan,Bandung,2020-09-16
3061,37,Perempuan,23548981,Tabungan,Jakarta Pusat,2020-05-11
3062,35,Laki-laki,1320019,Deposito,Surabaya,2020-01-15
3063,52,Laki-laki,13563872,Deposito,Yogyakarta,2020-01-07
3064,66,Perempuan,19079266,Deposito,Bandung,2021-09-26
3065,65,Laki-laki,25816119,Tabungan,Surabaya,2021-01-01
3066,30,Perempuan,16451432,Tabungan,Yogyakarta,2022-01-17
3067,67,Laki-laki,3915411,Deposito,Bali,2021-07-25
3068,46,Laki-laki,8534289,Tabungan,Bali,2021-05-06
3069,31,Laki-laki,12177303,Deposito,Bandung,2021-08-10
3070,47,Perempuan,17565799,Deposito,Jakarta Pusat,2021-02-08
3071,43,Perempuan,11405352,Deposito,Yogyakarta,2020-04-08
3072,45,Perempuan,22370116,Tabungan,Bali,2020-11-14
3073,50,Perempuan,5710735,Deposito,Bandung,2020-09-16
3074,50,Perempuan,21911122,Deposito,Bandung,2020-05-31
3075,21,Laki-laki,28846773,Tabungan,Bali,2021-02-04
3076,33,Laki-laki,20327880,Deposito,Yogyakarta,2021-01-17
3077,41,Laki-laki,8066211,Deposito,Yogyakarta,2022-07-05
3078,31,Laki-laki,19019716,Deposito,Surabaya,2021-12-07
3079,41,Perempuan,24696884,Deposito,Bali,2021-06-16
3080,29,Perempuan,29257409,Tabungan,Bandung,2020-04-29
3081,59,Perempuan,9577978,Tabungan,Surabaya,2021-12-04
3082,63,Perempuan,7742740,Tabungan,Surabaya,2022-01-01
3083,29,Laki-laki,27988982,Deposito,Bandung,2022-04-02
3084,39,Perempuan,7583346,Deposito,Jakarta Pusat,2022-08-15
3085,69,Perempuan,19142682,Deposito,Bali,2021-09-14
3086,31,Perempuan,29919254,Deposito,Surabaya,2021-07-20
3087,36,Perempuan,24949137,Tabungan,Bali,2022-07-24
3088,41,Perempuan,13079257,Tabungan,Bandung,2022-03-12
3089,56,Laki-laki,8951600,Deposito,Jakarta Pusat,2021-08-27
3090,54,Laki-laki,14667361,Deposito,Yogyakarta,2021-11-09
3091,42,Perempuan,9217663,Tabungan,Surabaya,2021-07-15
3092,24,Laki-laki,3521520,Tabungan,Surabaya,2020-01-13
3093,60,Laki-laki,24814063,Deposito,Jakarta Pusat,2020-06-11
3094,28,Laki-laki,24715524,Tabungan,Jakarta Pusat,2020-11-20
3095,53,Perempuan,27824899,Tabungan,Surabaya,2021-02-03
3096,28,Perempuan,16660773,Tabungan,Surabaya,2022-03-03
3097,45,Perempuan,1781451,Deposito,Bandung,2020-01-25
3098,54,Perempuan,10953730,Deposito,Yogyakarta,2021-10-09
3099,31,Laki-laki,5050957,Tabungan,Jakarta Pusat,2020-04-13
3100,44,Laki-laki,2896224,Deposito,Bali,2021-02-10
3101,26,Perempuan,10920777,Deposito,Yogyakarta,2022-10-02
3102,69,Laki-laki,17345961,Deposito,Jakarta Pusat,2021-11-12
3103,65,Laki-laki,23581542,Tabungan,Jakarta Pusat,2021-05-17
3104,61,Laki-laki,21619432,Tabungan,Surabaya,2022-08-01
3105,34,Laki-laki,26131827,Deposito,Jakarta Pusat,2022-10-10
3106,66,Perempuan,6855024,Deposito,Yogyakarta,2020-06-19
3107,52,Laki-laki,12873522,Deposito,Bandung,2022-06-09
3108,44,Perempuan,2371223,Tabungan,Jakarta Pusat,2021-12-24
3109,29,Perempuan,26130582,Deposito,Surabaya,2021-02-16
3110,50,Laki-laki,22106137,Tabungan,Bandung,2020-09-29
3111,68,Perempuan,3003404,Tabungan,Jakarta Pusat,2022-05-06
3112,40,Laki-laki,28993349,Deposito,Surabaya,2020-10-07
3113,58,Laki-laki,12476086,Deposito,Yogyakarta,2020-02-01
3114,39,Perempuan,11567172,Deposito,Bandung,2020-12-28
3115,51,Laki-laki,12569054,Tabungan,Surabaya,2022-08-12
3116,31,Perempuan,17692100,Tabungan,Yogyakarta,2022-10-28
3117,26,Laki-laki,21044825,Deposito,Bali,2022-04-11
3118,50,Laki-laki,8942329,Tabungan,Bali,2021-01-08
3119,21,Laki-laki,26450028,Deposito,Bandung,2022-01-17
3120,22,Perempuan,24040671,Deposito,Jakarta Pusat,2021-06-24
3121,51,Perempuan,19997779,Deposito,Yogyakarta,2021-10-18
3122,51,Perempuan,28669109,Tabungan,Bali,2021-03-24
3123,32,Perempuan,15704814,Deposito,Bandung,2022-04-15
3124,30,Perempuan,24769400,Deposito,Bandung,2020-05-25
3125,25,Laki-laki,26780237,Tabungan,Bali,2020-04-28
3126,67,Laki-laki,28914117,Deposito,Yogyakarta,2021-12-23
3127,30,Laki-laki,16141623,Deposito,Yogyakarta,2020-11-28
3128,41,Laki-laki,14116965,Deposito,Surabaya,2022-08-31
3129,63,Perempuan,19582138,Deposito,Bali,2022-05-01
3130,52,Perempuan,18011005,Tabungan,Bandung,2021-12-27
3131,32,Perempuan,3329334,Tabungan,Surabaya,2022-11-27
3132,23,Perempuan,9956687,Tabungan,Surabaya,2020-01-02
3133,21,Laki-laki,9160043,Deposito,Bandung,2021-09-10
3134,21,Perempuan,12906628,Deposito,Jakarta Pusat,2022-07-31
3135,53,Perempuan,17026659,Deposito,Bali,2021-07-19
3136,53,Perempuan,6481884,Deposito,Surabaya,2022-05-27
3137,45,Perempuan,17469007,Tabungan,Bali,2022-09-23
3138,25,Perempuan,21989772,Tabungan,Bandung,2022-09-19
3139,41,Laki-laki,14702108,Deposito,Jakarta Pusat,2020-01-22
3140,55,Laki-laki,14816810,Deposito,Yogyakarta,2022-05-10
3141,35,Perempuan,14940749,Tabungan,Surabaya,2022-09-20
3142,55,Laki-laki,7989579,Tabungan,Surabaya,2020-01-25
3143,60,Laki-laki,1581091,Deposito,Jakarta Pusat,2020-01-07
3144,32,Laki-laki,14947286,Tabungan,Jakarta Pusat,2021-06-20
3145,63,Perempuan,26609084,Tabungan,Surabaya,2022-03-23
3146,61,Perempuan,1686050,Tabungan,Surabaya,2022-12-17
3147,30,Perempuan,1855030,Deposito,Bandung,2020-02-11
3148,65,Perempuan,6486464,Deposito,Yogyakarta,2021-06-23
3149,55,Laki-laki,7310577,Tabungan,Jakarta Pusat,2021-05-09
3150,23,Laki-laki,12466181,Deposito,Bali,2021-08-21
3151,20,Perempuan,18693836,Deposito,Yogyakarta,2021-06-17
3152,37,Laki-laki,21318609,Deposito,Jakarta Pusat,2020-10-06
3153,69,Laki-laki,2941083,Tabungan,Jakarta Pusat,2020-06-21
3154,41,Laki-laki,2863825,Tabungan,Surabaya,2020-05-29
3155,60,Laki-laki,29533947,Deposito,Jakarta Pusat,2020-07-30
3156,26,Perempuan,18153411,Deposito,Yogyakarta,2022-01-27
3157,30,Laki-laki,27894612,Deposito,Bandung,2020-11-30
3158,67,Perempuan,20725526,Tabungan,Jakarta Pusat,2021-09-04
3159,35,Perempuan,1253424,Deposito,Surabaya,2022-02-14
3160,27,Laki-laki,8280498,Tabungan,Bandung,2022-03-20
3161,26,Perempuan,27493175,Tabungan,Jakarta Pusat,2020-06-01
3162,26,Laki-laki,27086020,Deposito,Surabaya,2021-09-07
3163,57,Laki-laki,24772281,Deposito,Yogyakarta,2022-04-14
3164,48,Perempuan,26107606,Deposito,Bandung,2020-11-06
3165,24,Laki-laki,21185898,Tabungan,Surabaya,2021-01-31
3166,34,Perempuan,22226828,Tabungan,Yogyakarta,2022-07-26
3167,43,Laki-laki,2622734,Deposito,Bali,2022-09-18
3168,49,Laki-laki,3061995,Tabungan,Bali,2020-05-06
3169,59,Laki-laki,8784988,Deposito,Bandung,2022-11-30
3170,41,Perempuan,26553175,Deposito,Jakarta Pusat,2020-01-13
3171,21,Perempuan,29134689,Deposito,Yogyakarta,2022-02-07
3172,26,Perempuan,16288193,Tabungan,Bali,2022-05-31
3173,66,Perempuan,11174008,Deposito,Bandung,2022-12-28
3174,59,Perempuan,28720371,Deposito,Bandung,2021-05-10
3175,21,Laki-laki,20387798,Tabungan,Bali,2022-06-08
3176,65,Laki-laki,8528598,Deposito,Yogyakarta,2021-05-08
3177,31,Laki-laki,18006733,Deposito,Yogyakarta,2020-05-22
3178,30,Laki-laki,18098266,Deposito,Surabaya,2022-05-19
3179,65,Perempuan,23418645,Deposito,Bali,2020-05-22
3180,21,Perempuan,24895303,Tabungan,Bandung,2020-07-25
3181,46,Perempuan,28920981,Tabungan,Surabaya,2020-03-24
3182,20,Perempuan,20767062,Tabungan,Surabaya,2020-09-26
3183,51,Laki-laki,22651119,Deposito,Bandung,2021-12-18
3184,20,Perempuan,13934252,Deposito,Jakarta Pusat,2020-08-20
3185,51,Perempuan,12095970,Deposito,Bali,2022-03-20
3186,36,Perempuan,14669714,Deposito,Surabaya,2021-01-06
3187,57,Perempuan,24755178,Tabungan,Bali,2020-01-11
3188,46,Perempuan,29701996,Tabungan,Bandung,2020-07-07
3189,62,Laki-laki,12408921,Deposito,Jakarta Pusat,2022-11-26
3190,30,Laki-laki,17952879,Deposito,Yogyakarta,2020-05-26
3191,69,Perempuan,20375460,Tabungan,Surabaya,2022-02-24
3192,23,Laki-laki,15532169,Tabungan,Surabaya,2020-04-26
3193,64,Laki-laki,18566157,Deposito,Jakarta Pusat,2020-07-25
3194,34,Laki-laki,9644186,Tabungan,Jakarta Pusat,2020-08-10
3195,67,Perempuan,10023277,Tabungan,Surabaya,2020-04-21
3196,64,Perempuan,19636994,Tabungan,Surabaya,2022-11-29
3197,27,Perempuan,22440605,Deposito,Bandung,2020-09-30
3198,53,Perempuan,16712703,Deposito,Yogyakarta,2022-03-29
3199,58,Laki-laki,8996514,Tabungan,Jakarta Pusat,2020-08-17
3200,65,Laki-laki,2429725,Deposito,Bali,2022-08-11
3201,46,Perempuan,11479102,Deposito,Yogyakarta,2022-03-05
3202,24,Laki-laki,16254278,Deposito,Jakarta Pusat,2020-02-26
3203,47,Laki-laki,1903926,Tabungan,Jakarta Pusat,2021-05-01
3204,68,Laki-laki,9581932,Tabungan,Surabaya,2020-01-03
3205,20,Laki-laki,10259426,Deposito,Jakarta Pusat,2022-05-12
3206,57,Perempuan,5026884,Deposito,Yogyakarta,2020-05-17
3207,26,Laki-laki,14557957,Deposito,Bandung,2020-10-10
3208,31,Perempuan,10405352,Tabungan,Jakarta Pusat,2022-04-27
3209,35,Perempuan,8079622,Deposito,Surabaya,2021-05-25
3210,58,Laki-laki,22024842,Tabungan,Bandung,2022-02-25
3211,65,Perempuan,8669057,Tabungan,Jakarta Pusat,2022-01-22
3212,20,Laki-laki,24196254,Deposito,Surabaya,2022-04-23
3213,41,Laki-laki,12085745,Deposito,Yogyakarta,2022-09-13
3214,23,Perempuan,26517628,Deposito,Bandung,2021-07-28
3215,44,Laki-laki,28804244,Tabungan,Surabaya,2020-05-23
3216,46,Perempuan,2284187,Tabungan,Yogyakarta,2022-12-13
3217,33,Laki-laki,20049644,Deposito,Bali,2022-05-05
3218,65,Laki-laki,16087134,Tabungan,Bali,2022-07-19
3219,43,Laki-laki,21204331,Deposito,Bandung,2021-06-29
3220,21,Perempuan,4208354,Deposito,Jakarta Pusat,2020-11-26
3221,29,Perempuan,2079625,Deposito,Yogyakarta,2020-12-25
3222,42,Perempuan,29484113,Tabungan,Bali,2020-09-23
3223,57,Perempuan,5035622,Deposito,Bandung,2022-10-26
3224,33,Perempuan,28665907,Deposito,Bandung,2022-07-04
3225,27,Laki-laki,29464312,Tabungan,Bali,2020-08-27
3226,46,Laki-laki,12834343,Deposito,Yogyakarta,2020-03-06
3227,39,Laki-laki,9427717,Deposito,Yogyakarta,2021-11-29
3228,42,Laki-laki,19940884,Deposito,Surabaya,2022-10-14
3229,24,Perempuan,19215772,Deposito,Bali,2021-06-23
3230,30,Perempuan,11457479,Tabungan,Bandung,2021-11-01
3231,34,Perempuan,19825320,Tabungan,Surabaya,2020-08-31
3232,20,Perempuan,11112387,Tabungan,Surabaya,2022-02-15
3233,34,Laki-laki,18400368,Deposito,Bandung,2020-12-30
3234,64,Perempuan,25508765,Deposito,Jakarta Pusat,2020-12-05
3235,26,Perempuan,16847443,Deposito,Bali,2021-09-15
3236,22,Perempuan,1154588,Deposito,Surabaya,2022-03-16
3237,67,Perempuan,29757868,Tabungan,Bali,2022-09-18
3238,35,Perempuan,17180084,Tabungan,Bandung,2020-01-25
3239,56,Laki-laki,12788584,Deposito,Jakarta Pusat,2021-11-02
3240,54,Laki-laki,19001991,Deposito,Yogyakarta,2020-09-08
3241,62,Perempuan,17665062,Tabungan,Surabaya,2022-10-01
3242,65,Laki-laki,4995951,Tabungan,Surabaya,2021-08-11
3243,60,Laki-laki,25734695,Deposito,Jakarta Pusat,2022-06-16
3244,41,Laki-laki,8639727,Tabungan,Jakarta Pusat,2021-12-04
3245,54,Perempuan,17459633,Tabungan,Surabaya,2020-01-02
3246,21,Perempuan,13077467,Tabungan,Surabaya,2021-06-04
3247,25,Perempuan,5286465,Deposito,Bandung,2022-02-02
3248,66,Perempuan,6354587,Deposito,Yogyakarta,2020-03-16
3249,51,Laki-laki,26326432,Tabungan,Jakarta Pusat,2020-02-27
3250,26,Laki-laki,28582766,Deposito,Bali,2021-11-28
3251,67,Perempuan,12613163,Deposito,Yogyakarta,2021-11-07
3252,60,Laki-laki,16328844,Deposito,Jakarta Pusat,2022-08-24
3253,22,Laki-laki,21628271,Tabungan,Jakarta Pusat,2021-09-25
3254,58,Laki-laki,17149847,Tabungan,Surabaya,2021-06-18
3255,24,Laki-laki,27651072,Deposito,Jakarta Pusat,2022-08-04
3256,32,Perempuan,18020205,Deposito,Yogyakarta,2022-11-14
3257,40,Laki-laki,23413742,Deposito,Bandung,2021-10-24
3258,63,Perempuan,18046663,Tabungan,Jakarta Pusat,2021-09-15
3259,55,Perempuan,15764983,Deposito,Surabaya,2021-08-28
3260,53,Laki-laki,4160928,Tabungan,Bandung,2022-11-13
3261,51,Perempuan,9296458,Tabungan,Jakarta Pusat,2022-11-24
3262,42,Laki-laki,14398900,Deposito,Surabaya,2021-03-15
3263,47,Laki-laki,16397536,Deposito,Yogyakarta,2020-05-27
3264,52,Perempuan,15811297,Deposito,Bandung,2020-06-24
3265,34,Laki-laki,22328115,Tabungan,Surabaya,2020-12-15
3266,23,Perempuan,27864542,Tabungan,Yogyakarta,2021-05-16
3267,39,Laki-laki,26408647,Deposito,Bali,2021-10-12
3268,50,Laki-laki,29301693,Tabungan,Bali,2020-07-23
3269,63,Laki-laki,23162392,Deposito,Bandung,2022-11-07
3270,48,Perempuan,1314404,Deposito,Jakarta Pusat,2021-08-16
3271,46,Perempuan,29759774,Deposito,Yogyakarta,2020-12-14
3272,53,Perempuan,28476333,Tabungan,Bali,2022-05-01
3273,45,Perempuan,2075901,Deposito,Bandung,2020-12-04
3274,65,Perempuan,10546963,Deposito,Bandung,2022-08-04
3275,39,Laki-laki,26943294,Tabungan,Bali,2022-03-08
3276,33,Laki-laki,11289240,Deposito,Yogyakarta,2021-06-17
3277,52,Laki-laki,14500178,Deposito,Yogyakarta,2022-08-02
3278,49,Laki-laki,1483172,Deposito,Surabaya,2022-12-01
3279,25,Perempuan,14564016,Deposito,Bali,2020-04-08
3280,20,Perempuan,18723257,Tabungan,Bandung,2021-05-11
3281,64,Perempuan,21729557,Tabungan,Surabaya,2022-08-21
3282,36,Perempuan,29676153,Tabungan,Surabaya,2022-10-03
3283,25,Laki-laki,24195924,Deposito,Bandung,2022-03-30
3284,66,Perempuan,22040251,Deposito,Jakarta Pusat,2022-11-17
3285,61,Perempuan,10806444,Deposito,Bali,2020-04-20
3286,28,Perempuan,7203615,Deposito,Surabaya,2022-03-25
3287,21,Perempuan,8392354,Tabungan,Bali,2020-07-01
3288,54,Perempuan,5897098,Tabungan,Bandung,2021-11-22
3289,37,Laki-laki,7653593,Deposito,Jakarta Pusat,2021-11-15
3290,50,Laki-laki,20106999,Deposito,Yogyakarta,2022-05-09
3291,63,Perempuan,18273337,Tabungan,Surabaya,2022-02-01
3292,33,Laki-laki,12057551,Tabungan,Surabaya,2021-04-25
3293,55,Laki-laki,15043590,Deposito,Jakarta Pusat,2021-04-19
3294,42,Laki-laki,5817782,Tabungan,Jakarta Pusat,2022-10-14
3295,25,Perempuan,21745332,Tabungan,Surabaya,2021-10-15
3296,32,Perempuan,25838279,Tabungan,Surabaya,2022-03-03
3297,47,Perempuan,22519308,Deposito,Bandung,2021-08-03
3298,60,Perempuan,3918858,Deposito,Yogyakarta,2022-04-22
3299,38,Laki-laki,3292742,Tabungan,Jakarta Pusat,2020-04-30
3300,39,Laki-laki,25221508,Deposito,Bali,2021-02-03
3301,33,Perempuan,4389962,Deposito,Yogyakarta,2020-09-23
3302,61,Laki-laki,6021388,Deposito,Jakarta Pusat,2020-09-16
3303,38,Laki-laki,29932746,Tabungan,Jakarta Pusat,2022-10-29
3304,44,Laki-laki,11920467,Tabungan,Surabaya,2022-11-26
3305,42,Laki-laki,25775907,Deposito,Jakarta Pusat,2021-11-18
3306,54,Perempuan,25531737,Deposito,Yogyakarta,2022-01-09
3307,66,Laki-laki,3732147,Deposito,Bandung,2021-08-04
3308,43,Perempuan,7615689,Tabungan,Jakarta Pusat,2020-12-30
3309,28,Perempuan,24497599,Deposito,Surabaya,2022-05-03
3310,29,Laki-laki,12644613,Tabungan,Bandung,2021-06-26
3311,32,Perempuan,21854422,Tabungan,Jakarta Pusat,2022-01-11
3312,31,Laki-laki,3637865,Deposito,Surabaya,2021-11-25
3313,29,Laki-laki,24531017,Deposito,Yogyakarta,2021-05-13
3314,42,Perempuan,9360125,Deposito,Bandung,2022-05-18
3315,24,Laki-laki,6939108,Tabungan,Surabaya,2020-12-03
3316,48,Perempuan,22296157,Tabungan,Yogyakarta,2022-03-09
3317,33,Laki-laki,1190678,Deposito,Bali,2020-08-22
3318,68,Laki-laki,19275516,Tabungan,Bali,2021-08-10
3319,66,Laki-laki,27739724,Deposito,Bandung,2020-02-02
3320,44,Perempuan,1218034,Deposito,Jakarta Pusat,2021-06-08
3321,25,Perempuan,17208641,Deposito,Yogyakarta,2021-02-16
3322,35,Perempuan,3762456,Tabungan,Bali,2021-04-17
3323,42,Perempuan,2108835,Deposito,Bandung,2020-09-04
3324,46,Perempuan,18879049,Deposito,Bandung,2022-06-22
3325,38,Laki-laki,18319687,Tabungan,Bali,2022-10-26
3326,40,Laki-laki,17801259,Deposito,Yogyakarta,2020-02-08
3327,58,Laki-laki,25802568,Deposito,Yogyakarta,2020-01-19
3328,20,Laki-laki,23959696,Deposito,Surabaya,2021-09-14
3329,23,Perempuan,26216681,Deposito,Bali,2022-08-12
3330,20,Perempuan,18697973,Tabungan,Bandung,2022-01-19
3331,40,Perempuan,22300025,Tabungan,Surabaya,2020-02-13
3332,60,Perempuan,14052168,Tabungan,Surabaya,2021-04-07
3333,46,Laki-laki,29644649,Deposito,Bandung,2021-10-10
3334,30,Perempuan,5086501,Deposito,Jakarta Pusat,2021-06-13
3335,56,Perempuan,16825920,Deposito,Bali,2021-04-14
3336,25,Perempuan,8438774,Deposito,Surabaya,2020-11-11
3337,42,Perempuan,13778794,Tabungan,Bali,2020-11-25
3338,22,Perempuan,22048257,Tabungan,Bandung,2020-12-31
3339,65,Laki-laki,19636573,Deposito,Jakarta Pusat,2020-06-17
3340,53,Laki-laki,3641546,Deposito,Yogyakarta,2022-11-04
3341,61,Perempuan,29771211,Tabungan,Surabaya,2021-11-30
3342,61,Laki-laki,7288587,Tabungan,Surabaya,2021-04-25
3343,47,Laki-laki,25358804,Deposito,Jakarta Pusat,2020-10-08
3344,39,Laki-laki,5964233,Tabungan,Jakarta Pusat,2021-04-08
3345,24,Perempuan,10486622,Tabungan,Surabaya,2021-04-07
3346,34,Perempuan,9807698,Tabungan,Surabaya,2021-08-05
3347,21,Perempuan,29025591,Deposito,Bandung,2020-06-20
3348,40,Perempuan,9020098,Deposito,Yogyakarta,2021-12-14
3349,66,Laki-laki,26197717,Tabungan,Jakarta Pusat,2020-05-30
3350,65,Laki-laki,1751738,Deposito,Bali,2022-08-26
3351,46,Perempuan,7748312,Deposito,Yogyakarta,2021-05-15
3352,37,Laki-laki,17110004,Deposito,Jakarta Pusat,2022-03-18
3353,33,Laki-laki,2343896,Tabungan,Jakarta Pusat,2020-11-25
3354,25,Laki-laki,19342159,Tabungan,Surabaya,2021-10-12
3355,62,Laki-laki,4534871,Deposito,Jakarta Pusat,2022-11-04
3356,59,Perempuan,13781943,Deposito,Yogyakarta,2021-06-23
3357,30,Laki-laki,18065734,Deposito,Bandung,2022-12-16
3358,22,Perempuan,26445882,Tabungan,Jakarta Pusat,2020-04-27
3359,65,Perempuan,19017095,Deposito,Surabaya,2021-11-08
3360,61,Laki-laki,1095874,Tabungan,Bandung,2022-10-27
3361,20,Perempuan,15315728,Tabungan,Jakarta Pusat,2022-12-22
3362,50,Laki-laki,29191037,Deposito,Surabaya,2022-05-09
3363,31,Laki-laki,25905715,Deposito,Yogyakarta,2021-12-02
3364,43,Perempuan,28819963,Deposito,Bandung,2021-05-06
3365,60,Laki-laki,18274098,Tabungan,Surabaya,2021-08-27
3366,46,Perempuan,29344439,Tabungan,Yogyakarta,2022-02-15
3367,43,Laki-laki,2390479,Deposito,Bali,2022-07-02
3368,68,Laki-laki,21765333,Tabungan,Bali,2020-07-01
3369,31,Laki-laki,28032851,Deposito,Bandung,2022-07-08
3370,63,Perempuan,16453832,Deposito,Jakarta Pusat,2022-10-15
3371,34,Perempuan,12165083,Deposito,Yogyakarta,2022-10-28
3372,28,Perempuan,22160813,Tabungan,Bali,2020-04-09
3373,34,Perempuan,20164857,Deposito,Bandung,2020-12-24
3374,24,Perempuan,1503095,Deposito,Bandung,2020-06-17
3375,39,Laki-laki,12834929,Tabungan,Bali,2021-07-19
3376,21,Laki-laki,23771712,Deposito,Yogyakarta,2020-11-19
3377,45,Laki-laki,29674153,Deposito,Yogyakarta,2022-01-27
3378,68,Laki-laki,5776233,Deposito,Surabaya,2021-03-19
3379,53,Perempuan,19022661,Deposito,Bali,2020-02-07
3380,51,Perempuan,13766048,Tabungan,Bandung,2020-08-16
3381,44,Perempuan,19883230,Tabungan,Surabaya,2021-06-15
3382,29,Perempuan,19799300,Tabungan,Surabaya,2020-07-14
3383,39,Laki-laki,9930404,Deposito,Bandung,2022-11-17
3384,28,Perempuan,16380607,Deposito,Jakarta Pusat,2022-09-19
3385,61,Perempuan,2930314,Deposito,Bali,2022-05-02
3386,65,Perempuan,2125452,Deposito,Surabaya,2021-12-15
3387,50,Perempuan,4834852,Tabungan,Bali,2020-10-22
3388,46,Perempuan,12786041,Tabungan,Bandung,2021-12-13
3389,36,Laki-laki,8510202,Deposito,Jakarta Pusat,2021-12-29
3390,57,Laki-laki,2648663,Deposito,Yogyakarta,2022-01-08
3391,67,Perempuan,11597619,Tabungan,Surabaya,2022-05-19
3392,27,Laki-laki,2702354,Tabungan,Surabaya,2020-05-18
3393,65,Laki-laki,12211559,Deposito,Jakarta Pusat,2021-03-08
3394,40,Laki-laki,22751409,Tabungan,Jakarta Pusat,2020-02-01
3395,49,Perempuan,25667119,Tabungan,Surabaya,2022-07-16
3396,41,Perempuan,22979012,Tabungan,Surabaya,2022-01-14
3397,54,Perempuan,16701643,Deposito,Bandung,2020-07-08
3398,29,Perempuan,26964447,Deposito,Yogyakarta,2021-06-22
3399,22,Laki-laki,12465095,Tabungan,Jakarta Pusat,2020-05-14
3400,52,Laki-laki,6371330,Deposito,Bali,2021-12-17
